"","alpha1","beta1","gamma1_obs","gamma2_obs","gamma1","gamma2","m","r","r1","u","MRCA","t1","t","t1_in_years","r_tp1","r_tp2","r1_tp1","r1_tp2","t_BD"
"2694",0.32,0.51,1,4,5.25656619421988,31.5287765607893,0,0.725533472486166,1.60750806914182,0.191521016907542,11.4456843060285,9.05577123682249,14.498544457149,20.501455542851,0.725533472486166,0.725533472486166,1.60750806914182,1.60750806914182,14.498544457149
"2695",0.25,0.48,1,4,5.25656619421988,31.5287765607893,0,0.682692374831282,1.81443635371414,0.192499381326616,15.8430574392883,6.60646826847364,12.550474292238,22.449525707762,0.725273856348505,0.724246145611967,1.81443635371414,1.81443635371414,12.550474292238
"2696",0.38,0.66,1,4,5.25656619421988,31.5287765607893,0,0.422104079860125,1.70304012733676,0.217468076616657,13.889622518324,7.40219320170703,13.708184279969,21.291815720031,0.720042921242948,0.712852120565969,1.70304012733676,1.70304012733676,13.708184279969
"2697",0.35,0.55,1,4,5.25656619421988,31.5287765607893,0,0.68104750241969,1.59183628449567,0.195719638131912,14.065447090866,6.22328933692208,14.7112635722119,20.2887364277881,0.721341434154477,0.720368933790806,1.59183628449567,1.59183628449567,14.7112635722119
"2698",0.29,0.56,1,4,5.25656619421988,31.5287765607893,0,0.557974765755541,1.82080377005746,0.204856433675328,3.48914731529493,18.9276152785845,12.5832374061206,22.4167625938794,0.723767721792446,0.719766282789142,1.82080377005746,1.82080377005746,12.5832374061206
"2699",0.27,0.49,1,4,5.25656619421988,31.5287765607893,0,0.691148582087749,1.75183440489926,0.192387450821283,2.74577837375496,19.1616516333072,13.0925699929378,21.9074300070622,0.724531106351585,0.723725413891476,1.75183440489926,1.75183440489926,13.0925699929378
"2700",0.27,0.47,1,4,5.25656619421988,31.5287765607893,0,0.733888894118638,1.70553140889863,0.190309175643963,13.8055444928795,7.70870226527675,13.4857532418437,21.5142467581563,0.733888894118638,0.733888894118638,1.70553140889863,1.70553140889863,13.4857532418437
"2701",0.34,0.38,1,4,5.25656619421988,31.5287765607893,0,1.02016352813523,1.21321463045918,0.210020238075042,6.64754140744984,8.64018418796913,19.712274404581,15.287725595419,1.02016352813523,1.02016352813523,1.21321463045918,1.21321463045918,19.712274404581
"2702",0.3,0.47,1,4,5.25656619421988,31.5287765607893,0,0.78051578200645,1.58846416927882,0.195691736441974,4.56452173825842,15.7870775263857,14.6484007353559,20.3515992646441,0.78051578200645,0.78051578200645,1.58846416927882,1.58846416927882,14.6484007353559
"2703",0.38,0.64,1,4,5.25656619421988,31.5287765607893,0,0.485613428571173,1.66884939548481,0.212401563938974,5.26734924653349,15.7151407958394,14.0175099576271,20.9824900423729,0.720042921242948,0.714384928660363,1.66884939548481,1.66884939548481,14.0175099576271
"2704",0.33,0.48,1,4,5.25656619421988,31.5287765607893,0,0.808020701659442,1.50595664638272,0.198836208889914,10.869468971379,8.54013843772205,15.590392590899,19.409607409101,0.808020701659442,0.808020701659442,1.50595664638272,1.50595664638272,15.590392590899
"2705",0.33,0.44,1,4,5.25656619421988,31.5287765607893,0,0.890362892941355,1.40927733861646,0.204352799984408,6.9306453823362,11.3140723657282,16.7552822519356,18.2447177480644,0.890362892941355,0.890362892941355,1.40927733861646,1.40927733861646,16.7552822519356
"2706",0.27,0.51,1,4,5.25656619421988,31.5287765607893,0,0.646698210294756,1.79628477669226,0.196394155551566,11.318522900859,10.947288822208,12.7341882769331,22.2658117230669,0.724531106351585,0.722652597194944,1.79628477669226,1.79628477669226,12.7341882769331
"2707",0.42,0.54,1,4,5.25656619421988,31.5287765607893,0,0.832073242495244,1.36886884509328,0.202727706772164,9.52111505243252,8.01178462725876,17.4671003203087,17.5328996796913,0.832073242495244,0.832073242495244,1.36886884509328,1.36886884509328,17.4671003203087
"2708",0.37,0.37,1,4,5.25656619421988,31.5287765607893,0,1.08963059144783,1.08963059144782,0.210960183067114,2.76450995198572,10.052229868617,22.1832601793972,12.8167398206028,1.08963059144783,1.08963059144783,1.08963059144782,1.08963059144782,22.1832601793973
"2709",0.39,0.44,1,4,5.25656619421988,31.5287765607893,0,0.994605954294308,1.22366168899072,0.20954356644009,1.45172088899862,13.9040427720793,19.6442363389221,15.3557636610779,0.994605954294308,0.994605954294308,1.22366168899072,1.22366168899072,19.6442363389221
"2710",0.4,0.51,1,4,5.25656619421988,31.5287765607893,0,0.864603631323961,1.35957078990381,0.204183110569912,13.6013101281861,3.83851297449878,17.5601768973152,17.4398231026848,0.864603631323961,0.864603631323961,1.35957078990381,1.35957078990381,17.5601768973152
"2711",0.41,0.4,1,4,5.25656619421988,31.5287765607893,0,1.10830516735491,1.0621943552363,0.210900482985645,0.865378400154981,11.245826049333,22.8887955505121,12.1112044494879,1.10830516735491,1.10830516735491,1.0621943552363,1.0621943552363,22.8887955505121
"2712",0.3,0.7,1,4,5.25656619421988,31.5287765607893,0,0.14818852435093,2.03107265854471,0.241019077179125,14.711995463762,9.13466946968147,11.1533350665565,23.8466649334435,0.723377926931442,0.709495640465299,2.03107265854471,2.03107265854471,11.1533350665565
"2713",0.33,0.58,1,4,5.25656619421988,31.5287765607893,0,0.570716145772708,1.71622553486997,0.204585445642468,6.24259251980449,15.24742227377,13.5099852064255,21.4900147935745,0.72217422749043,0.718518762927654,1.71622553486997,1.71622553486997,13.5099852064255
"2714",0.33,0.56,1,4,5.25656619421988,31.5287765607893,0,0.622405052033706,1.67723517952412,0.200166048829618,13.295287134904,7.84835064193555,13.8563622231604,21.1436377768396,0.72217422749043,0.719766282789142,1.67723517952412,1.67723517952412,13.8563622231604
"2715",0.34,0.4,1,4,5.25656619421988,31.5287765607893,0,0.983730391665241,1.27020717977868,0.208904422339701,7.44464607065535,8.78991121797323,18.7654427113714,16.2345572886286,0.983730391665241,0.983730391665241,1.27020717977868,1.27020717977868,18.7654427113714
"2716",0.38,0.37,1,4,5.25656619421988,31.5287765607893,0,1.10740874849943,1.05999920580097,0.210898603690401,4.37172268099557,7.7608877492805,22.8673895697239,12.1326104302761,1.10740874849943,1.10740874849943,1.05999920580097,1.05999920580097,22.8673895697239
"2717",0.25,0.55,1,4,5.25656619421988,31.5287765607893,0,0.522046565041171,1.96569432518589,0.207289669554424,2.12110010546657,21.4011294483518,11.4777704461817,23.5222295538183,0.725273856348505,0.720368933790806,1.96569432518589,1.96569432518589,11.4777704461816
"2718",0.32,0.45,1,4,5.25656619421988,31.5287765607893,0,0.853881124843782,1.46843791030404,0.201847243545994,11.4478866945403,7.54882534785226,16.0032879576075,18.9967120423925,0.853881124843782,0.853881124843782,1.46843791030404,1.46843791030404,16.0032879576075
"2719",0.33,0.5,1,4,5.25656619421988,31.5287765607893,0,0.764442131489129,1.55131441807189,0.195356345172479,6.21159972059642,13.6944852312633,15.0939150481403,19.9060849518597,0.764442131489129,0.764442131489129,1.55131441807189,1.55131441807189,15.0939150481403
"2720",0.38,0.47,1,4,5.25656619421988,31.5287765607893,0,0.915361178677861,1.32580997142968,0.206461769848427,4.51120652913643,12.48475191679,18.0040415540735,16.9959584459265,0.915361178677861,0.915361178677861,1.32580997142968,1.32580997142968,18.0040415540735
"2721",0.33,0.39,1,4,5.25656619421988,31.5287765607893,0,0.985387530094874,1.27524624107356,0.208893530577034,6.83467621711968,9.50293369786837,18.6623900850119,16.3376099149881,0.985387530094874,0.985387530094874,1.27524624107356,1.27524624107356,18.6623900850119
"2722",0.27,0.48,1,4,5.25656619421988,31.5287765607893,0,0.712724233040082,1.72892408578511,0.190445395416758,4.70825820941797,17.0072603639039,13.2844814266782,21.7155185733218,0.724531106351585,0.724246145611967,1.72892408578511,1.72892408578511,13.2844814266782
"2723",0.34,0.49,1,4,5.25656619421988,31.5287765607893,0,0.803153803334378,1.49569700644167,0.198759517454386,8.77376134422323,10.4994108936424,15.7268277621344,19.2731722378656,0.803153803334378,0.803153803334378,1.49569700644167,1.49569700644167,15.7268277621344
"2724",0.33,0.51,1,4,5.25656619421988,31.5287765607893,0,0.741994678914106,1.57331733728987,0.19341055127703,8.06878685940163,12.0678264433532,14.8633866972452,20.1366133027548,0.741994678914106,0.741994678914106,1.57331733728987,1.57331733728987,14.8633866972452
"2725",0.27,0.6,1,4,5.25656619421988,31.5287765607893,0,0.421208383631759,1.97686136502312,0.216860450052828,6.65951299107519,16.8964740458087,11.4440129631161,23.5559870368839,0.724531106351585,0.717210364853923,1.97686136502312,1.97686136502312,11.4440129631161
"2726",0.35,0.45,1,4,5.25656619421988,31.5287765607893,0,0.90401494182208,1.36886884509328,0.205456737163884,9.19631446641954,8.4697766124678,17.3339089211127,17.6660910788873,0.90401494182208,0.90401494182208,1.36886884509328,1.36886884509328,17.3339089211127
"2727",0.38,0.53,1,4,5.25656619421988,31.5287765607893,0,0.781867498853347,1.4593036512542,0.198346607202995,5.5899057450821,13.1801741946801,16.2299200602378,18.7700799397622,0.781867498853347,0.781867498853347,1.4593036512542,1.4593036512542,16.2299200602378
"2728",0.31,0.58,1,4,5.25656619421988,31.5287765607893,0,0.538034051099051,1.78569259818257,0.207012164557197,6.36231970113879,15.7423465580855,12.8953337407758,22.1046662592242,0.722982523319128,0.718518762927654,1.78569259818257,1.78569259818257,12.8953337407758
"2729",0.27,0.41,1,4,5.25656619421988,31.5287765607893,0,0.853050594511514,1.55378081444779,0.200540573938598,4.5014138496859,15.5599868079371,14.938599342377,20.061400657623,0.853050594511514,0.853050594511514,1.55378081444779,1.55378081444779,14.938599342377
"2730",0.32,0.41,1,4,5.25656619421988,31.5287765607893,0,0.931885856702952,1.36500410689735,0.206459291507045,0.863278573519796,16.8154492092559,17.3212722172243,17.6787277827757,0.931885856702952,0.931885856702952,1.36500410689735,1.36500410689735,17.3212722172243
"2731",0.43,0.44,1,4,5.25656619421988,31.5287765607893,0,1.06996439467071,1.11517450058637,0.210902527104991,1.3992206812949,11.822721206639,21.7780581120661,13.2219418879339,1.06996439467071,1.06996439467071,1.11517450058637,1.11517450058637,21.7780581120661
"2732",0.27,0.54,1,4,5.25656619421988,31.5287765607893,0,0.576499430715271,1.85979412540332,0.202740328627916,2.34313503223715,20.4049978178233,12.2518671499396,22.7481328500604,0.724531106351585,0.720958338637113,1.85979412540332,1.85979412540332,12.2518671499396
"2733",0.35,0.42,1,4,5.25656619421988,31.5287765607893,0,0.963025858837574,1.29221009899666,0.208203283947957,11.2947562381219,5.26056238895258,18.4446813729255,16.5553186270745,0.963025858837574,0.963025858837574,1.29221009899666,1.29221009899666,18.4446813729255
"2734",0.36,0.56,1,4,5.25656619421988,31.5287765607893,0,0.673304536512925,1.58055587175787,0.196650873245029,7.13279049085807,13.0232079683393,14.8440015408027,20.1559984591973,0.720915377915512,0.719766282789142,1.58055587175787,1.58055587175787,14.8440015408027
"2735",0.3,0.53,1,4,5.25656619421988,31.5287765607893,0,0.647022102181936,1.72195784910334,0.197231344290753,2.95734485757261,18.6376211560182,13.4050339864092,21.5949660135908,0.723377926931442,0.721535067122523,1.72195784910334,1.72195784910334,13.4050339864092
"2736",0.38,0.39,1,4,5.25656619421988,31.5287765607893,0,1.07156334603473,1.118492243007,0.210900635459765,4.6142111240562,8.78697170758801,21.5988171683558,13.4011828316442,1.07156334603473,1.07156334603473,1.118492243007,1.118492243007,21.5988171683558
"2737",0.4,0.54,1,4,5.25656619421988,31.5287765607893,0,0.794404851744487,1.42308013861486,0.199819535834409,4.07801052698146,14.207522778559,16.7144666944596,18.2855333055404,0.794404851744487,0.794404851744487,1.42308013861486,1.42308013861486,16.7144666944596
"2738",0.35,0.49,1,4,5.25656619421988,31.5287765607893,0,0.820117661257479,1.46348863213805,0.200270741908463,15.9025230003629,2.97413592022555,16.1233410794116,18.8766589205884,0.820117661257479,0.820117661257479,1.46348863213805,1.46348863213805,16.1233410794116
"2739",0.37,0.52,1,4,5.25656619421988,31.5287765607893,0,0.787482018688224,1.46777037582249,0.198466731011742,5.21945508909835,13.6704332757719,16.1101116351298,18.8898883648702,0.787482018688224,0.787482018688224,1.46777037582249,1.46777037582249,16.1101116351298
"2740",0.32,0.49,1,4,5.25656619421988,31.5287765607893,0,0.769983844279175,1.56305769734882,0.195481032129828,17.5053275887813,2.54428813422957,14.9503842769892,20.0496157230108,0.769983844279175,0.769983844279175,1.56305769734882,1.56305769734882,14.9503842769892
"2741",0.33,0.45,1,4,5.25656619421988,31.5287765607893,0,0.870342331271716,1.43424717845209,0.203139949393199,3.30111894759281,15.2595030591031,16.4393779933041,18.5606220066959,0.870342331271716,0.870342331271716,1.43424717845209,1.43424717845209,16.4393779933041
"2742",0.37,0.46,1,4,5.25656619421988,31.5287765607893,0,0.91835205830643,1.33154557349768,0.206470019610695,6.04476669865111,11.0547591764881,17.9004741248608,17.0995258751392,0.91835205830643,0.91835205830643,1.33154557349768,1.33154557349768,17.9004741248608
"2743",0.39,0.61,1,4,5.25656619421988,31.5287765607893,0,0.592617015843743,1.58664416705189,0.203972189199382,9.04505353671687,11.1227904817438,14.8321559815394,20.1678440184606,0.719596080878239,0.716531421223344,1.58664416705189,1.58664416705189,14.8321559815394
"2744",0.36,0.5,1,4,5.25656619421988,31.5287765607893,0,0.815341615968354,1.45463511030564,0.200199732667326,1.05342717160446,17.6972718960465,16.249300932349,18.750699067651,0.815341615968354,0.815341615968354,1.45463511030564,1.45463511030564,16.249300932349
"2745",0.29,0.55,1,4,5.25656619421988,31.5287765607893,0,0.582944605591166,1.80078320838783,0.202637072108353,3.93776926955084,18.3236431078724,12.7385876225767,22.2614123774233,0.723767721792446,0.720368933790806,1.80078320838783,1.80078320838783,12.7385876225767
"2746",0.28,0.44,1,4,5.25656619421988,31.5287765607893,0,0.810392337802378,1.59183628449567,0.197520246926374,12.5942951980177,7.83462119267715,14.5710836093051,20.4289163906949,0.810392337802378,0.810392337802378,1.59183628449567,1.59183628449567,14.5710836093051
"2747",0.33,0.61,1,4,5.25656619421988,31.5287765607893,0,0.488373954490806,1.77225981667763,0.211604934530076,15.6026535592019,6.35846031484033,13.0388861259577,21.9611138740423,0.72217422749043,0.716531421223344,1.77225981667763,1.77225981667763,13.0388861259577
"2748",0.28,0.51,1,4,5.25656619421988,31.5287765607893,0,0.66202412377513,1.75587628316907,0.195315893407186,7.75401310120193,14.1660425908171,13.079944307981,21.920055692019,0.724152064798072,0.722652597194944,1.75587628316907,1.75587628316907,13.079944307981
"2749",0.32,0.6,1,4,5.25656619421988,31.5287765607893,0,0.500043645823191,1.78808465747268,0.210468914363576,7.9068569128311,14.199164241399,12.8939788457699,22.1060211542301,0.722581347187741,0.717210364853923,1.78808465747268,1.78808465747268,12.8939788457699
"2750",0.37,0.46,1,4,5.25656619421988,31.5287765607893,0,0.91835205830643,1.33154557349768,0.206470019610695,10.4831227293328,6.61640314580635,17.9004741248608,17.0995258751392,0.91835205830643,0.91835205830643,1.33154557349768,1.33154557349768,17.9004741248608
"2751",0.33,0.5,1,4,5.25656619421988,31.5287765607893,0,0.764442131489129,1.55131441807189,0.195356345172479,2.90294962258841,17.0031353292713,15.0939150481403,19.9060849518597,0.764442131489129,0.764442131489129,1.55131441807189,1.55131441807189,15.0939150481403
"2752",0.35,0.42,1,4,5.25656619421988,31.5287765607893,0,0.963025858837574,1.29221009899666,0.208203283947957,9.56562715794698,6.98969146912755,18.4446813729255,16.5553186270745,0.963025858837574,0.963025858837574,1.29221009899666,1.29221009899666,18.4446813729255
"2753",0.34,0.59,1,4,5.25656619421988,31.5287765607893,0,0.560649841089916,1.70204939065845,0.205638989036245,12.6448788033505,8.70349656218586,13.6516246344637,21.3483753655363,0.721760985463375,0.717872542719044,1.70204939065845,1.70204939065845,13.6516246344637
"2754",0.41,0.54,1,4,5.25656619421988,31.5287765607893,0,0.813079427651573,1.39564390240334,0.201324799936616,8.11486254345036,9.79707185451392,17.0880656020357,17.9119343979643,0.813079427651573,0.813079427651573,1.39564390240334,1.39564390240334,17.0880656020357
